,_id,exploreid,name_en,name_zh_Hans,lines,lat,lng,x,y,code,phonetic,multiline,transformed_longitude,transformed_latitude
179,633,1102,Longde Road,隆德路,E,31.232408137637076,121.41918719007656,45062193,35636146,,Lóngdé Lù,0,-2845582.4828848676,4658303.895938281
180,634,1104,Fengqiao Road,枫桥路,E,31.243920702951737,121.40635550213923,33917368,46830191,,Fēngqiáo Lù,0,-2844194.211451706,4658376.08638291
181,635,1105,Zhenru,真如,E,31.2526878582159,121.402783010609,33656333,52123350,,Zhēnrú,0,-2843641.0093320343,4658123.029644243
182,636,1106,Shanghai West Railway Station,上海西站,E,31.264703979732452,121.3962382097394,33656333,56610365,,Shànghǎi Xīzhàn,0,-2842748.7549097575,4657857.722154039
183,637,1107,Liziyuan,李子园,E,31.2706524937004,121.385290519642,33656333,61097475,,Lǐzǐyuán,0,-2841680.432198818,4658108.573980643
184,638,1108,Qilianshan Road,祁连山路,E,31.2732579101052,121.372300406508,33656333,65584485,,Qíliánshān Lù,0,-2840546.2058702963,4658624.6893019825
185,639,1109,Wuwei Road,武威路,E,31.278312436727237,121.36037171079926,33656333,70071306,,Wǔwēi Lù,0,-2839424.828643436,4658967.534969251
186,640,1110,Taopu Xincun,桃浦新村,E,31.283538882882244,121.34501874639868,33656333,74558311,,Táopǔ Xīncūn,0,-2838019.7931647636,4659471.248105862
187,641,1111,Nanxiang,南翔,E,31.298877287916586,121.31876528455136,33656333,79045325,,Nánxiáng,0,-2835425.3484014245,4660016.58082318
188,642,1112,Malu,马陆,E,31.32155484924863,121.27254545881324,33656333,83532339,,Mǎlù,0,-2830986.9533754205,4661185.567553029
189,643,1113,Jiading Xincheng,嘉定新城,E,31.33198432734375,121.24987542821604,29143933,88019154,,Jiādìng Xīnchéng,0,-2828830.561541734,4661791.341135195
190,644,1114,Baiyin Road,白银路,E,31.347149915400617,121.24093830777964,29143933,93104405,,Báiyín Lù,0,-2827649.7917866823,4661484.789921247
191,645,1115,West Jiading,嘉定西,E,31.379195783771983,121.22336447431768,29143933,98665834,,Jiādìng Xī,0,-2825261.2737207315,4660770.475702645
192,646,1116,North Jiading,嘉定北,E,31.39356615271984,121.23315990163576,29143933,104227357,,Jiādìng Běi,0,-2825627.770635394,4659577.846699641
193,651,201,Jinke Road,金科路,2,31.206350619590843,121.59757554723892,136665319,-3163268,,Jīnkē Lù,0,-2860856.72265053,4650697.171654224
194,652,202,Guanglan Road,广兰路,2,31.212984957951782,121.61665141774608,144100379,-3612684,,Guǎnglán Lù,0,-2862205.139953113,4649419.851043383
195,653,299,East Xujing,徐泾东,2,31.191355117036967,121.29729688359744,-41229067,22260561,,Xújīng Dōng,0,-2836891.3290217277,4666362.474389573
196,654,"297,1027",Hongqiao Airport Terminal 2,虹桥2号航站楼,2X,31.1948058189665,121.327686042358,-23389272,21387711,,Hóngqiáo Èrhào Hángzhàn Lóu,0,-2839262.900470061,4664687.893958052
197,655,1151,Shanghai Circuit,上海赛车场,E,31.33388130503363,121.22169077588715,21974158,88045029,,Shànghǎi Sàichēchǎng,0,-2826480.3210046086,4663088.789236538
198,656,1152,East Changji Road,昌吉东路,E,31.2953752669687,121.195871825344,14804868,88157919,,Chāngjí Dōnglù,0,-2825528.061368499,4666260.0865213275
199,657,1153,Shanghai Automobile City,上海汽车城,E,31.287270588179,121.17617368698,7635873,88045029,,Shànghǎi Qìchēchéng,0,-2824165.2564160572,4667630.539963175
200,658,1154,Anting,安亭,E,31.290387839548824,121.15759670926732,466882,88045029,,Āntíng,0,-2822558.8524082275,4668392.365054084
201,659,923,Middle Yanggao Road,杨高中路,9,31.22961922547289,121.54430687619517,113152034,17918471,,Yánggāo Zhōnglù,0,-2855832.138768742,4652215.386753885
202,660,203,Tangzhen,唐镇,2,31.21650840069666,121.65275395109327,151594224,-4163268,,Tángzhèn,0,-2865027.965758921,4647443.090148804
203,661,204,Middle Chuangxin Road,创新中路,2,31.215774360952828,121.66951239301542,159178989,-4163268,,Chuàngxīn Zhōnglù,0,-2866409.318749678,4646640.797863655
204,662,205,East Huaxia Road,华夏东路,2,31.198635872918693,121.67678963280822,165034749,-8163268,,Huáxià Dōnglù,0,-2867516.4913870627,4647114.574397166
205,663,206,Chuansha,川沙,2,31.18874855714884,121.69369518948882,165034749,-13613953,,Chuānshā,0,-2869185.8300578427,4646751.392284013
206,664,207,Lingkong Road,凌空路,2,31.19482430017259,121.71907961560557,165034749,-19064734,,Língkōng Lù,0,-2871060.8291148953,4645182.998575113
207,665,208,Yuandong Avenue,远东大道,2,31.201450270046244,121.75120175077718,165034749,-24515414,,Yuǎndōng Dàdào,0,-2873464.385463614,4643249.054167653
208,666,209,Haitiansan Road,海天三路,2,31.170436368661136,121.7927545328253,165034749,-29966194,,Hǎitiānsān Lù,0,-2877769.1528354133,4642677.30846885
209,667,"210,99002",Pudong International Airport,浦东国际机场,2M,31.15237772644872,121.80174529745248,164932799,-35931629,,Pǔdōng Guójì Jīchǎng,0,-2879043.613729784,4643106.1832841225
210,668,1099,Hangzhong Road,航中路,X,31.167388583054727,121.34953558637422,-18073352,-1142759,,Hángzhōng Lù,0,-2841860.3642129283,4664948.895185104
211,669,1098,Ziteng Road,紫藤路,X,31.171611392341145,121.35963142111213,-11929312,4974037,,Zǐténg Lù,0,-2842556.2029632595,4664241.146978555
212,670,1097,Longbai Xincun,龙柏新村,X,31.178968745345,121.36591315269,-5785367,11090641,,Lóngbǎi Xīncūn,0,-2842847.7674936303,4663568.911739249
213,671,1024,Longxi Road,龙溪路,X,31.196393650763273,121.3757568617017,4445689,14978921,,Lóngxī Lù,0,-2843128.0704898788,4662226.27597109
214,672,1023,Shuicheng Road,水城路,X,31.2010464927243,121.387714145295,11621568,14978721,,Shuǐchéng Lù,0,-2843961.8082391503,4661404.709257208
215,673,1022,Yili Road,伊犁路,X,31.2008721221788,121.39872729970976,19194518,14978721,,Yīlí Lù,0,-2844862.9692238835,4660866.517403381
216,674,1021,Songyuan Road,宋园路,X,31.198403482802796,121.40740692808616,26667368,14978721,,Sòngyuán Lù,0,-2845642.8894643425,4660556.51238863
217,675,"1019,1100",Jiaotong University,交通大学,XE,31.204157423370216,121.43043101026704,44928547,14957826,,Jiāotōng Dàxué,0,-2847343.1471700957,4659130.626633707
218,676,1018,Shanghai Library,上海图书馆,X,31.20988348563916,121.43959343626156,50405062,15078726,,Shànghǎi Túshūguǎn,0,-2847916.5962293274,4658394.583515162
219,677,1016,Xintiandi,新天地,X,31.21804986560896,121.47020280553905,74638657,14971206,,Xīntiāndì,0,-2850159.901352094,4656472.254802434
220,678,1014,Yuyuan Garden,豫园,X,31.229683444770455,121.48280918790924,89443246,19748061,,Yùyuán,0,-2850835.171203028,4655274.828878681
221,679,"1012,1215",Tiantong Road,天潼路,XW,31.245608483035397,121.47776663496477,89391658,36653625,,Tiāntóng Lù,0,-2849947.328140301,4654744.800931972
222,680,1011,North Sichuan Road,四川北路,X,31.253909353639287,121.47974074079713,89295686,40319345,,Sìchuān Běilù,0,-2849858.3815620714,4654239.423837805
223,681,1009,Youdian Xincun,邮电新村,X,31.270664798857393,121.4900296945733,106829579,58066616,,Yóudiàn Xīncūn,0,-2850190.534356069,4652905.474550634
224,682,1007,Tongji University,同济大学,X,31.284629981583112,121.50219619466718,106908289,72216225,,Tóngjì Dàxué,0,-2850758.4326008386,4651614.726351422
225,683,1006,Guoquan Road,国权路,X,31.2912817623396,121.50577962741,106920689,77130970,,Guóquán Lù,0,-2850849.1915934477,4651109.865676763
226,684,1005,Wujiaochang,五角场,X,31.300114886609876,121.51030719473276,106920689,82045715,,Wǔjiǎochǎng,0,-2850950.8249597135,4650450.851728656
227,685,1004,Jiangwan Stadium,江湾体育场,X,31.305019284555815,121.50977075292386,106920689,86960459,,Jiāngwān Tǐyùchǎng,0,-2850759.62598007,4650236.67999377
228,686,1003,Sanmen Road,三门路,X,31.31489147589412,121.50370896055232,106920689,91875204,,Sānmén Lù,0,-2849970.3860808075,4650053.282897695
229,687,1002,East Yingao Road,殷高东路,X,31.323635338277036,121.5021961946582,106920689,96789954,,Yīngāodōng Lù,0,-2849584.286773128,4649698.859347071
230,688,1001,Xinjiangwancheng,新江湾城,X,31.3306371924781,121.502255202328,106920689,101704702,,Xīnjiāngwānchéng,0,-2849378.164144333,4649351.779146638
231,689,710,Houtan,后滩,7,31.175053760613626,121.4677351732396,62831137,-17968928,,Hòutān,0,-2851248.3416292956,4658701.102665432
232,692,"298,1028",Hongqiao Railway Station,虹桥火车站,2X,31.19619470749338,121.3164080295624,-33255972,21438881,,Hóngqiáo Huǒchē Zhàn,0,-2838303.198817481,4665178.539403399
233,693,1025,Shanghai Zoo,上海动物园,X,31.192209,121.363242,-6982926,20352356,,Shànghǎi Dòngwùyuán,0,-2842234.7237088024,4663052.370543271
234,694,1026,Hongqiao Airport Terminal 1,虹桥1号航站楼,X,31.193466,121.342685,-14548842,20768961,,Hóngqiáo Yīhào Hángzhàn Lóu,0,-2840523.9513228056,4664010.180457064
235,695,728,Qihua Road,祁华路,7,31.3234795323215,121.36921227170303,49894027,96846888,,Qíhuá Lù,0,-2838789.310913515,4656307.903275277
236,696,729,Gucun Park,顾村公园,7,31.3478858885169,121.36741291619396,49894027,101649374,,Gùcūn Gōngyuán,0,-2837910.551281478,4655195.441860974
237,697,730,Liuhang,刘行,7,31.35966541107441,121.35778606130528,49875767,106783507,,Liúháng,0,-2836774.7083133417,4655091.893803668
238,698,731,Panguang Road,潘广路,7,31.365950017013244,121.3513702173411,49894027,111917687,,Pānguǎng Lù,0,-2836064.738635901,4655099.811982166
239,699,732,Luonan Xincun,罗南新村,7,31.390415667297567,121.35288298322624,49894027,117051822,,Luōnán Xīncūn,0,-2835452.7436304856,4653818.739295525
240,700,733,Meilan Lake,美兰湖,7,31.403658,121.345378,49894027,122185952,,Měilán Hú,0,-2834445.226495986,4653536.833867437
241,701,"628,824,1194",Oriental Sports Center,东方体育中心,68E,31.155548314143665,121.47572051620864,61633287,-38382899,,Dōngfāng Tǐyù Zhōngxīn,0,-2852481.960865221,4659258.1760873655
242,702,77,Pudian Road,浦电路,4,31.2241971244922,121.52802050306022,104890904,11178431,,Pǔdiàn Lù,1,-2854672.600197365,4653292.627340095
243,703,820,China Art Museum,中华艺术宫,8,31.187234149597693,121.48930013371712,81537386,-12404379,,Zhōnghuá Yìshù Gōng,0,-2852636.3596771597,4657031.386587241
244,704,1301,Jinyun Road,金运路,T,31.242966726953853,121.3146668691812,-33529067,35335851,,Jīnyùn Lù,0,-2836764.433374178,4662968.463142005
245,705,1302,West Jinshajiang Road,金沙江西路,T,31.243177703244616,121.3308888693034,-22439606,35335851,,Jīnshājiāng Xi Lù,0,-2838078.224697617,4662154.747378241
246,706,1303,Fengzhuang,丰庄,T,31.24451693305702,121.35035097791403,-11350145,35335851,,Fēngzhuāng,0,-2839621.622352069,4661124.673745704
247,707,1304,South Qilianshan Road,祁连山南路,T,31.239719467200707,121.36274278356608,-260684,35200991,,Qíliánshān Nán Lù,0,-2840773.2364409654,4660745.988100797
248,708,1305,Zhenbei Road,真北路,T,31.23400438584746,121.37776315405392,10828776,35335851,,Zhēnběi Lù,0,-2842166.069708242,4660281.646045363
249,709,1306,Daduhe Road,大渡河路,T,31.2336576,121.3896152,21918237,35200991,,Dàdùhé Lù,0,-2843140.40622164,4659710.64307113
250,710,998,Songjiang South Railway Station,松江南站,9,30.98662324579119,121.2266689558189,-17888152,-60631629,,Sōngjiāng Nán Zhàn,0,-2837213.436508495,4679878.797517573
251,711,999,Zuibaichi Park,醉白池,9,31.002938565366488,121.22420132352842,-17888152,-54625869,,Zuìbáichí ,0,-2836529.0031806077,4679204.4232578715
252,712,900,Songjiang Sports Center,松江体育中心,9,31.01838680191802,121.22625053121352,-17888152,-48620103,,Sōngjiāng Tǐyù Zhōngxīn,0,-2836238.902403363,4678348.406876864
253,714,"1188,1603",Luoshan Road,罗山路,ES,31.155178097241656,121.58899247838616,121739049,-45090655,,Luóshān Lù,0,-2861698.7119418047,4653627.8964803815
254,715,1189,Yuqiao,御桥,E,31.160592,121.567127,109170911,-44996579,,Yùqiáo,0,-2859759.98284805,4654455.038995685
255,716,1191,Pusan Road,浦三路,E,31.153198,121.534627,96888903,-44996579,,Pǔsān Lù,0,-2857341.20076038,4656437.946634092
256,717,1192,East Sanlin,三林东,E,31.14875089377148,121.51876151754205,84606895,-44996579,,Sānlín Dōng,0,-2856185.039022452,4657446.408394145
257,718,1193,Sanlin,三林,E,31.145234110849156,121.50708854390624,72324888,-44996579,,Sānlín,0,-2855341.5067569837,4658200.152123465
258,719,1195,Longyao Road,龙耀路,E,31.161538,121.4552,45165220,-20364333,,Lóngyào Lù,0,-2850633.7578527876,4659986.383356694
259,720,1196,Yunjin Road,云锦路,E,31.16990393125694,121.45326197340064,44928547,-15299894,,Yúnjǐn Lù,0,-2850225.6559554213,4659673.3133340515
260,721,1197,Longhua,龙华,E,31.174718,121.448313,44928547,-10960434,,Lónghuá,0,-2849679.02123257,4659683.793451333
261,722,1198,Shanghai Swimming Center,上海游泳馆,E,31.181314,121.436643,44928547,-6609751,,Shànghǎi Yóuyǒng Guǎn,0,-2848532.4167002765,4659941.090246434
262,723,1155,Zhaofeng Road,兆丰路,E,31.2909204,121.1453519,-6930124,88019154,,Zhàofēng Lù,0,-2821545.233552585,4668969.226355906
263,724,1156,Guangming Road,光明路,E,31.2981094,121.1129497,-14327130,88019154,,Guāngmíng Lù,0,-2818690.4221051154,4670209.66098041
264,725,1157,Huaqiao,花桥,E,31.3005804,121.1001006,-21724136,88019154,,Huāqiáo,0,-2817569.495505165,4670719.78764289
265,726,1214,International Cruise Terminal,国际客运中心,W,31.252102485932607,121.49350583745984,94802621,36653626,,Guójì Kèyùn Zhōngxīn,0,-2851030.759844371,4653643.248795688
266,727,1213,Tilanqiao,提篮桥,W,31.2557620450221,121.50217473699628,99366292,36653625,,Tílánqiáo,0,-2851624.826361146,4653032.342196277
267,728,1211,Jiangpu Park,江浦公园,W,31.266492265009756,121.51912629796564,112326382,36653625,,Jiāngpǔ Gōngyuán,0,-2852678.5927628996,4651662.1573466705
268,729,1210,Ningguo Road,宁国路,W,31.27101326586323,121.52882516576908,120006586,36653625,,Níngguó Lù,0,-2853329.9160745023,4650957.4245465435
269,730,1209,Longchang Road,隆昌路,W,31.277459673292324,121.54051959706683,127686789,36653625,,Lóngchāng Lù,0,-2854085.0515124314,4650058.712974307
270,731,1208,Aiguo Road,爱国路,W,31.28188118454807,121.5481180840442,135366993,36723840,,Àiguó Lù,0,-2854568.5337494966,4649463.251259944
271,732,1207,Fuxing Island,复兴岛,W,31.282878716193277,121.55675232602896,143047197,36723840,,Fùxīng Dǎo,0,-2855239.1009942875,4648984.089095587
272,733,1206,Donglu Road,东陆路,W,31.28466665695063,121.57489478780175,150727400,36653625,,Dōnglù Lù,0,-2856657.138024814,4647992.05664402
273,734,1204,North Yanggao Road,杨高北路,W,31.28222771396045,121.59853041364426,165524840,36653625,,Yánggāo Běi Lù,0,-2858647.8570701308,4646932.83551769
274,735,1203,Jinjing Road,金京路,W,31.281705075112576,121.61096513463808,171642076,36653625,,Jīnjīng Lù,0,-2859672.069981996,4646337.947508667
275,736,1202,Shenjiang Road,申江路,W,31.282291897478373,121.62210166647398,177759313,36653625,,Shēnjiāng Lù,0,-2860557.4071199424,4645753.259570442
276,737,1201,Jinhai Road,金海路,W,31.265584370565772,121.6345471162988,183876549,36653625,,Jīnhǎi Lù,0,-2862070.8498043427,4645950.559695342
277,738,1604,East Zhoupu,周浦东,S,31.112392266649376,121.60269320203612,125622308,-49141798,,Zhōupǔ Dōng,0,-2864096.694062985,4655032.432027265
278,739,1605,Heshahangcheng,鹤沙航城,S,31.08010875646999,121.60700619412444,129791697,-53287016,,Hèshāhángchéng,0,-2865415.9472797546,4656391.232350448
279,740,1606,East Hangtou,航头东,S,31.05693209986627,121.61333620740491,133961086,-57432235,,Hángtóu Dōng,0,-2866625.4762959913,4657203.930750339
280,741,1607,Xinchang,新场,S,31.04768559292352,121.645082833313,138130476,-61577453,,Xīnchǎng,0,-2869482.9525570204,4656065.042370567
281,742,1608,Wild Animal Park,野生动物园,S,31.052373298193867,121.69492900564305,142299865,-65722672,,Yěshēng Dòngwùyuán,0,-2873391.70669615,4653338.800448124
282,743,1609,Huinan,惠南,S,31.0559152185,121.758415957,146469255,-69867890,,Huìnán,0,-2878439.4825367937,4649979.824018874
283,744,1610,East Huinan,惠南东,S,31.02879455877106,121.78958952618956,150638644,-74013108,,Huìnán Dōng,0,-2881785.8605007194,4649730.987440821
284,745,1611,Shuyuan,书院,S,30.961528628686676,121.84667766287252,154808033,-78158327,,Shūyuàn,0,-2888443.728859255,4650119.680358207
285,746,1612,Lingang Avenue,临港大道,S,30.925972766869403,121.90659821226056,158977423,-82303545,,Língǎng Dàdào,0,-2894376.623435516,4648817.0928411735
286,747,1613,Dishui Lake,滴水湖,S,30.909266884604275,121.92584574414404,163146812,-86448763,,Dīshuǐ Hú,0,-2896441.3994958876,4648652.205857102
